month,origin,dest,originCode,destCode,carrier,count
06,IAH,CDG,74,427,AF,15586
06,IAH,CME,74,148,EV,2004
06,IAH,CNF,74,316,5Y,20
06,IAH,CUN,74,148,AM,7214
06,IAH,CUN,74,148,UA,56720
06,IAH,CUU,74,148,EV,2004
06,IAH,CZM,74,148,UA,14335
06,IAH,DGO,74,148,EV,1262
06,IAH,DME,74,475,SQ,9635
06,IAH,DOH,74,664,QR,14297
06,IAH,DXB,74,678,EK,17785
06,IAH,EZE,74,303,AA,118
06,IAH,EZE,74,303,UA,9119
06,IAH,FRA,74,429,LH,26919
06,IAH,FRA,74,429,UA,10187
06,IAH,GCM,74,233,UA,10518
06,IAH,GDL,74,148,EV,11580
06,IAH,GDL,74,148,UA,5518
06,IAH,GIG,74,316,UA,13707
06,IAH,GRU,74,316,AA,110
06,IAH,GRU,74,316,UA,10397
06,IAH,GUA,74,127,K8,282
06,IAH,GUA,74,127,UA,23248
06,IAH,HUX,74,148,EV,339
06,IAH,ICN,74,778,KE,9011
06,IAH,IST,74,679,TK,17617
06,IAH,LAD,74,502,5Y,3011
06,IAH,LHR,74,493,BA,27162
06,IAH,LHR,74,493,UA,29892
06,IAH,LIM,74,368,UA,11534
06,IAH,LIR,74,110,UA,15136
06,IAH,LOS,74,555,UA,9645
06,IAH,MBJ,74,243,AA,141
06,IAH,MBJ,74,243,UA,10414
06,IAH,MEX,74,148,5D,14518
06,IAH,MEX,74,148,AA,71
06,IAH,MEX,74,148,AM,133
06,IAH,MEX,74,148,EV,5838
06,IAH,MEX,74,148,UA,32590
06,IAH,MGA,74,153,UA,17974
06,IAH,MID,74,148,UA,5072
06,IAH,MLM,74,148,EV,2460
06,IAH,MTY,74,148,EV,17746
06,IAH,MTY,74,148,VB,5607
06,IAH,MUC,74,429,UA,11747
06,IAH,MVD,74,385,UA,141
06,IAH,NAS,74,204,OO,490
06,IAH,NAS,74,204,UA,8543
06,IAH,NAT,74,316,0JQ,211
06,IAH,NRT,74,736,UA,24959
06,IAH,OAX,74,148,EV,2274
06,IAH,PBC,74,148,EV,2387
06,IAH,PEK,74,713,CA,14958
06,IAH,POP,74,224,UA,228
06,IAH,POS,74,280,UA,7074
06,IAH,PTY,74,162,UA,16374
06,IAH,PVR,74,148,AM,1832
06,IAH,PVR,74,148,EV,2078
06,IAH,PVR,74,148,UA,7657
06,IAH,QRO,74,148,EV,2695
06,IAH,QRO,74,148,OO,5197
06,IAH,RTB,74,131,UA,7527
06,IAH,SAL,74,118,K8,239
06,IAH,SAL,74,118,TA,4468
06,IAH,SAL,74,118,UA,17143
06,IAH,SAP,74,131,K8,295
06,IAH,SAP,74,131,UA,12076
06,IAH,SCL,74,324,AA,123
06,IAH,SJD,74,148,UA,21675
06,IAH,SJO,74,110,5Y,17
06,IAH,SJO,74,110,UA,29559
06,IAH,SLP,74,148,EV,2278
06,IAH,SLW,74,148,EV,1597
06,IAH,TAM,74,148,5D,40
06,IAH,TAM,74,148,EV,449
06,IAH,TAM,74,148,OO,1789
06,IAH,TGU,74,131,UA,7896
06,IAH,TRC,74,148,EV,1892
06,IAH,UIO,74,337,UA,7385
06,IAH,VER,74,148,EV,4284
06,IAH,VER,74,148,UA,90
06,IAH,VSA,74,148,OO,2731
06,IAH,YEG,74,916,UA,6603
06,IAH,YUL,74,941,S5,3583
06,IAH,YVR,74,906,UA,20930
06,IAH,YYC,74,916,QK,9668
06,IAH,YYC,74,916,UA,22220
06,IAH,YYZ,74,936,EV,124
06,IAH,YYZ,74,936,OO,9918
06,IAH,YYZ,74,936,QK,14600
06,IAH,ZIH,74,148,EV,1823
06,IAH,ZLO,74,148,EV,287
06,IFP,YEG,81,916,YX,342
06,IFP,YYC,81,916,YX,272
06,IND,AUA,42,277,UA,153
06,IND,CUN,42,148,DL,1103
06,IND,MBJ,42,243,AA,137
06,IND,MBJ,42,243,DL,1101
06,IND,PUJ,42,224,UA,151
06,IND,YYZ,42,936,13Q,10
06,IND,YYZ,42,936,ZX,4098
06,JAC,YYC,88,916,FP,3
06,JAX,FPO,33,204,MQ,45
06,JAX,MHH,33,204,3M,211
06,JAX,SNN,33,441,1UQ,19
06,JFK,ACA,22,148,AM,132
06,JFK,ACC,22,529,DL,10477
06,JFK,AGP,22,482,DL,4716
06,JFK,AMM,22,639,RJ,8274
06,JFK,AMS,22,461,DL,12081
06,JFK,AMS,22,461,KL,49688
06,JFK,ANU,22,206,AA,5827
06,JFK,ARN,22,484,DL,6181
06,JFK,ATH,22,433,DL,16380
06,JFK,AUA,22,277,B6,11249
06,JFK,AUA,22,277,DL,7444
06,JFK,AUH,22,678,EY,32848
06,JFK,AZS,22,224,B6,1711
06,JFK,BCN,22,482,AA,11506
06,JFK,BCN,22,482,DL,15648
06,JFK,BDA,22,207,AA,5613
06,JFK,BDA,22,207,B6,6524
06,JFK,BDA,22,207,DL,5073
06,JFK,BGI,22,205,B6,12822
06,JFK,BOG,22,327,AV,21238
06,JFK,BOG,22,327,DL,6193
06,JFK,BRU,22,409,DL,10366
06,JFK,BRU,22,409,SN,14766
06,JFK,CAI,22,591,MS,13485
06,JFK,CCS,22,388,AA,3466
06,JFK,CDG,22,427,AA,19761
06,JFK,CDG,22,427,AF,81337
06,JFK,CDG,22,427,DL,13082
06,JFK,CDG,22,427,SE,16608
06,JFK,CMN,22,548,AT,14958
06,JFK,CPH,22,419,DL,8613
06,JFK,CTG,22,327,B6,5000
06,JFK,CUN,22,148,AA,13841
06,JFK,CUN,22,148,AM,7981
06,JFK,CUN,22,148,B6,18029
06,JFK,DEL,22,733,AI,13756
06,JFK,DKR,22,569,DL,3025
06,JFK,DOH,22,664,QR,18206
06,JFK,DUB,22,441,AA,9517
06,JFK,DUB,22,441,DL,11672
06,JFK,DUB,22,441,EI,35739
06,JFK,DUS,22,429,AB,21843
06,JFK,DXB,22,678,EK,71091
06,JFK,EZE,22,303,AA,11297
06,JFK,EZE,22,303,AR,9890
06,JFK,FCO,22,450,AA,11570
06,JFK,FCO,22,450,AZ,37355
06,JFK,FCO,22,450,DL,15791
06,JFK,FRA,22,429,DL,10964
06,JFK,FRA,22,429,LH,43605
06,JFK,FRA,22,429,SQ,21024
06,JFK,GCM,22,233,B6,5952
06,JFK,GCM,22,233,KX,1516
06,JFK,GEO,22,350,0JQ,3213
06,JFK,GEO,22,350,1BQ,193
06,JFK,GEO,22,350,BW,6445
06,JFK,GIG,22,316,AA,9810
06,JFK,GIG,22,316,JJ,11530
06,JFK,GND,22,273,BW,1993
06,JFK,GND,22,273,DL,846
06,JFK,GRU,22,316,AA,18703
06,JFK,GRU,22,316,DL,11689
06,JFK,GRU,22,316,JJ,26172
06,JFK,GUA,22,127,DL,1242
06,JFK,GVA,22,486,LX,11029
06,JFK,GYE,22,337,EQ,10643
06,JFK,GYE,22,337,XL,12710
06,JFK,HEL,22,425,AY,15933
06,JFK,HKG,22,729,CX,45104
06,JFK,ICN,22,778,KE,35619
06,JFK,ICN,22,778,OZ,13005
06,JFK,IST,22,679,DL,12234
06,JFK,IST,22,679,TK,49577
06,JFK,JED,22,670,SV,6890
06,JFK,JNB,22,562,SA,15604
06,JFK,KBP,22,488,PS,3960
06,JFK,KEF,22,439,DL,7018
06,JFK,KEF,22,439,EY,304
06,JFK,KEF,22,439,FI,19822
06,JFK,KHI,22,764,PK,2029
06,JFK,KIN,22,243,B6,14955
06,JFK,KIN,22,243,BW,7159
06,JFK,KIN,22,243,XP,240
06,JFK,KWI,22,644,KU,5948
06,JFK,LCY,22,493,BA,1214
06,JFK,LHE,22,764,PK,2046
06,JFK,LHR,22,493,AA,42254
06,JFK,LHR,22,493,BA,129921
06,JFK,LHR,22,493,DL,32731
06,JFK,LHR,22,493,KU,4859
06,JFK,LHR,22,493,VS,60328
06,JFK,LIM,22,368,LA,5510
06,JFK,LIM,22,368,LP,7247
06,JFK,LIR,22,110,B6,5285
06,JFK,LIR,22,110,DL,600
06,JFK,LOS,22,555,W3,4820
06,JFK,LRM,22,224,B6,3486
06,JFK,MAD,22,482,AA,11055
06,JFK,MAD,22,482,DL,13261
06,JFK,MAD,22,482,IB,32277
06,JFK,MAD,22,482,UX,10843
06,JFK,MAN,22,493,AA,9224
06,JFK,MBJ,22,243,B6,11720
06,JFK,MBJ,22,243,BW,6336
06,JFK,MBJ,22,243,DL,8200
06,JFK,MDE,22,327,AV,5513
06,JFK,MEX,22,148,4O,6252
06,JFK,MEX,22,148,AM,31399
06,JFK,MEX,22,148,DL,8735
06,JFK,MRS,22,427,SE,374
06,JFK,MUC,22,429,DL,220
06,JFK,MUC,22,429,LH,11388
06,JFK,MXP,22,450,AA,11769
06,JFK,MXP,22,450,AZ,13094
06,JFK,MXP,22,450,DL,16183
06,JFK,NAP,22,450,IG,4731
06,JFK,NAS,22,204,B6,13334
06,JFK,NAS,22,204,DL,5382
06,JFK,NCE,22,427,DL,12656
06,JFK,NRT,22,736,DL,19918
06,JFK,NRT,22,736,JL,21875
06,JFK,NRT,22,736,NH,20651
06,JFK,ORY,22,427,A0,5881
06,JFK,OSA,22,736,CI,8683
06,JFK,PAP,22,238,AA,10338
06,JFK,PAP,22,238,B6,5157
06,JFK,PAP,22,238,DL,6830
06,JFK,PEK,22,713,CA,30632
06,JFK,PLS,22,281,B6,8014
06,JFK,PLS,22,281,DL,946
06,JFK,PMO,22,450,IG,2577
06,JFK,POP,22,224,B6,7349
06,JFK,POS,22,280,B6,7318
06,JFK,POS,22,280,BW,20086
06,JFK,PRG,22,418,DL,12283
06,JFK,PSA,22,450,DL,3777
06,JFK,PTY,22,162,CM,21974
06,JFK,PUJ,22,224,B6,16908
06,JFK,PUJ,22,224,DL,8686
06,JFK,PVG,22,713,MU,18115
06,JFK,RIX,22,451,HY,3553
06,JFK,RUH,22,670,SV,6317
06,JFK,SAL,22,118,LR,7780
06,JFK,SAL,22,118,TA,6852
06,JFK,SAP,22,131,TA,1730
06,JFK,SCL,22,324,LA,13157
06,JFK,SDQ,22,224,B6,35079
06,JFK,SDQ,22,224,DL,28340
06,JFK,SJO,22,110,DL,813
06,JFK,SJO,22,110,LR,25
06,JFK,SKB,22,275,AA,1303
06,JFK,SNN,22,441,1BQ,123
06,JFK,SNN,22,441,BA,1138
06,JFK,SNN,22,441,DL,9198
06,JFK,SNN,22,441,EI,8236
06,JFK,STI,22,224,B6,38488
06,JFK,STI,22,224,DL,27147
06,JFK,SVO,22,475,DL,10562
06,JFK,SVO,22,475,SU,35541
06,JFK,SXM,22,264,B6,8675
06,JFK,SXM,22,264,DL,8080
06,JFK,TAB,22,280,BW,844
06,JFK,TLV,22,636,DL,21755
06,JFK,TLV,22,636,LY,49391
06,JFK,TPE,22,781,BR,15274
06,JFK,TXL,22,429,AB,21285
06,JFK,UVF,22,276,B6,7035
06,JFK,VCE,22,450,DL,13054
06,JFK,VCP,22,316,0JQ,1
06,JFK,VIE,22,403,OS,16866
06,JFK,VKO,22,475,UN,6617
06,JFK,WAW,22,467,LO,20749
06,JFK,YQB,22,941,GL,142
06,JFK,YQB,22,941,RP,4071
06,JFK,YQX,22,961,GL,573
06,JFK,YUL,22,941,9E,369
06,JFK,YUL,22,941,MQ,6062
06,JFK,YUL,22,941,RP,5692
06,JFK,YVR,22,906,CX,12717
06,JFK,YVR,22,906,DL,6790
06,JFK,YXU,22,936,QK,59
06,JFK,YYC,22,916,WS,6690
06,JFK,YYZ,22,936,DL,58
06,JFK,YYZ,22,936,G7,6411
06,JFK,YYZ,22,936,MQ,8205
06,JFK,YYZ,22,936,QK,10114
06,JFK,YYZ,22,936,RP,2251
06,JFK,ZRH,22,486,AA,8957
06,JFK,ZRH,22,486,DL,4722
06,JFK,ZRH,22,486,LX,15084
06,KEH,CXH,93,906,KAH,11
06,KEH,YBW,93,906,KAH,4
06,KEH,YWH,93,906,KAH,91
06,KEH,ZNA,93,906,KAH,4
06,KOA,YVR,2,906,14Q,8
06,KOA,YVR,2,906,WS,1027
06,LAS,FRA,85,429,DE,7940
06,LAS,GDL,85,148,Y4,7627
06,LAS,ICN,85,778,KE,4893
06,LAS,LGW,85,493,BA,6127
06,LAS,LGW,85,493,VS,23001
06,LAS,LHR,85,493,BA,18958
06,LAS,MAN,85,493,MT,8201
06,LAS,MAN,85,493,VS,6701
06,LAS,MEX,85,148,AM,18575
06,LAS,MEX,85,148,Y4,8981
06,LAS,MTY,85,148,4O,2942
06,LAS,MTY,85,148,AM,1790
06,LAS,NRT,85,736,AA,227
06,LAS,PTY,85,162,CM,10432
06,LAS,SSN,85,778,KE,174
06,LAS,TLC,85,148,4O,1460
06,LAS,TRC,85,148,AM,121
06,LAS,YEG,85,916,WS,15505
06,LAS,YMM,85,916,WS,246
06,LAS,YQR,85,921,WS,1448
06,LAS,YUL,85,941,RV,11564
06,LAS,YUL,85,941,WS,2092
06,LAS,YVR,85,906,14Q,19
06,LAS,YVR,85,906,RV,6852
06,LAS,YVR,85,906,WS,17340
06,LAS,YWG,85,926,WS,3436
06,LAS,YXE,85,921,WS,2232
06,LAS,YYC,85,916,RV,6427
06,LAS,YYC,85,916,WS,25507
06,LAS,YYJ,85,906,WS,2140
06,LAS,YYZ,85,936,RV,22829
06,LAS,YYZ,85,936,WG,2953
06,LAS,YYZ,85,936,WS,19438
06,LAS,ZRH,85,486,8R,4202
06,LAW,AGU,73,148,MQ,31
06,LAX,AGU,91,148,Y4,3256
06,LAX,AKL,91,851,NZ,34912
06,LAX,AMS,91,461,KL,27245
06,LAX,AUH,91,678,EY,12474
06,LAX,BJX,91,148,OO,3229
06,LAX,BJX,91,148,UA,4620
06,LAX,BNE,91,802,QF,18678
06,LAX,BNE,91,802,VA,11288
06,LAX,BZE,91,106,DL,985
06,LAX,CAN,91,713,CZ,25340
06,LAX,CDG,91,427,AF,47474
06,LAX,CDG,91,427,TN,13190
06,LAX,CUN,91,148,AM,3311
06,LAX,CUN,91,148,DL,8598
06,LAX,CUN,91,148,UA,14828
06,LAX,CUN,91,148,VX,5704
06,LAX,DGO,91,148,EV,16
06,LAX,DGO,91,148,OO,408
06,LAX,DUS,91,429,AB,9177
06,LAX,DXB,91,678,EK,25821
06,LAX,FCO,91,450,AZ,15435
06,LAX,FRA,91,429,LH,42135
06,LAX,GDL,91,148,AM,14581
06,LAX,GDL,91,148,AS,17558
06,LAX,GDL,91,148,DL,5912
06,LAX,GDL,91,148,LP,229
06,LAX,GDL,91,148,UA,6966
06,LAX,GDL,91,148,Y4,20695
06,LAX,GRU,91,316,AA,10815
06,LAX,GRU,91,316,KE,7904
06,LAX,GUA,91,127,DL,11018
06,LAX,GUA,91,127,LR,8476
06,LAX,HKG,91,729,CX,44118
06,LAX,HMO,91,148,5D,2057
06,LAX,HMO,91,148,AM,174
06,LAX,HND,91,736,DL,9149
06,LAX,HND,91,736,NH,11919
06,LAX,HUX,91,148,AM,731
06,LAX,ICN,91,778,KE,49892
06,LAX,ICN,91,778,OZ,35748
06,LAX,ICN,91,778,TG,8285
06,LAX,IST,91,679,TK,18744
06,LAX,JED,91,670,SV,6681
06,LAX,KEF,91,439,CRV,10
06,LAX,KEF,91,439,VS,304
06,LAX,LHR,91,493,AA,17434
06,LAX,LHR,91,493,BA,51782
06,LAX,LHR,91,493,NZ,17094
06,LAX,LHR,91,493,UA,14719
06,LAX,LHR,91,493,VS,36361
06,LAX,LIM,91,368,LA,11966
06,LAX,LIM,91,368,LP,12032
06,LAX,LIR,91,110,DL,1247
06,LAX,LTO,91,148,QX,2999
06,LAX,MAD,91,482,IB,7329
06,LAX,MEL,91,802,QF,23887
06,LAX,MEL,91,802,VA,7996
06,LAX,MEX,91,148,AM,30455
06,LAX,MEX,91,148,AS,16801
06,LAX,MEX,91,148,UA,8075
06,LAX,MEX,91,148,Y4,8980
06,LAX,MLM,91,148,Y4,5872
06,LAX,MNL,91,766,PR,25873
06,LAX,MUC,91,429,LH,17139
06,LAX,MZT,91,148,AS,3975
06,LAX,NAN,91,821,FJ,15697
06,LAX,NRT,91,736,AA,12748
06,LAX,NRT,91,736,DL,19704
06,LAX,NRT,91,736,JL,12320
06,LAX,NRT,91,736,NH,13065
06,LAX,NRT,91,736,SQ,20986
06,LAX,NRT,91,736,UA,11975
06,LAX,PEK,91,713,CA,32164
06,LAX,PPT,91,823,AF,6016
06,LAX,PPT,91,823,TN,22649
06,LAX,PTY,91,162,CM,24375
06,LAX,PVG,91,713,AA,12942
06,LAX,PVG,91,713,MU,22539
06,LAX,PVG,91,713,UA,12156
06,LAX,PVR,91,148,AS,11833
06,LAX,PVR,91,148,DL,8321
06,LAX,PVR,91,148,UA,2799
06,LAX,PVR,91,148,Y4,174
06,LAX,RAR,91,813,NZ,1741
06,LAX,SAL,91,118,TA,31762
06,LAX,SJD,91,148,AA,19275
06,LAX,SJD,91,148,AS,17557
06,LAX,SJD,91,148,UA,10665
06,LAX,SJO,91,110,DL,9817
06,LAX,STN,91,493,0UQ,29
06,LAX,SVO,91,475,FP,3
06,LAX,SVO,91,475,SU,11190
06,LAX,SYD,91,802,DL,15321
06,LAX,SYD,91,802,QF,41100
06,LAX,SYD,91,802,UA,13646
06,LAX,SYD,91,802,VA,18083
06,LAX,TLV,91,636,LY,9664
06,LAX,TPE,91,781,BR,46899
06,LAX,TPE,91,781,CI,38699
06,LAX,TPE,91,781,CX,264
06,LAX,UPN,91,148,Y4,1066
06,LAX,VKO,91,475,UN,3149
06,LAX,YEG,91,916,WS,7253
06,LAX,YLW,91,906,OO,2368
06,LAX,YUL,91,941,0WQ,7
06,LAX,YUL,91,941,AC,17226
06,LAX,YVR,91,906,14Q,8
06,LAX,YVR,91,906,AC,342
06,LAX,YVR,91,906,AS,28737
06,LAX,YVR,91,906,OO,3379
06,LAX,YVR,91,906,RV,25335
06,LAX,YVR,91,906,WS,15961
06,LAX,YYC,91,916,0WQ,4
06,LAX,YYC,91,916,AC,166
06,LAX,YYC,91,916,RV,10855
06,LAX,YYC,91,916,WS,12272
06,LAX,YYZ,91,936,0WQ,1
06,LAX,YYZ,91,936,AA,13587
06,LAX,YYZ,91,936,AC,46412
06,LAX,YYZ,91,936,BA,463
06,LAX,ZCL,91,148,Y4,5445
06,LAX,ZIH,91,148,AS,2485
06,LAX,ZLO,91,148,AS,1316
06,LAX,ZRH,91,486,LX,12525
06,LBB,MZT,74,148,MQ,40
06,LBE,YYZ,23,936,13Q,5
06,LCH,BOG,72,327,UA,132
06,LCH,MTY,72,148,EV,39
06,LGA,AUA,22,277,DL,1001
06,LGA,YHZ,22,951,EV,5132
06,LGA,YOW,22,936,QK,5104
06,LGA,YUL,22,941,AC,510
06,LGA,YUL,22,941,EV,9302
06,LGA,YUL,22,941,MQ,7944
06,LGA,YUL,22,941,RP,641
06,LGA,YYZ,22,936,AC,46369
06,LGA,YYZ,22,936,DL,58
06,LGA,YYZ,22,936,MQ,22788
06,LGA,YYZ,22,936,QK,555
06,LGA,YYZ,22,936,WS,31776
06,LIH,YVR,2,906,WS,940
06,LIT,VKO,71,475,IGA,1
06,LKE,BC3,93,906,KAH,12
06,LKE,BC5,93,906,KAH,9
06,LKE,CN2,93,906,KAH,7
06,LKE,CN6,93,906,KAH,4
06,LKE,CN9,93,906,KAH,33
06,LKE,CXH,93,906,KAH,2
06,LKE,YBW,93,906,KAH,11
06,LKE,YCF,93,906,KAH,2
06,LKE,YDS,93,906,KAH,3
06,LKE,YGG,93,906,KAH,8
06,LKE,YHH,93,906,KAH,25
06,LKE,YIG,93,906,KAH,2
06,LKE,YMF,93,906,KAH,1
06,LKE,YMP,93,906,KAH,10
06,LKE,YMU,93,906,KAH,6
06,LKE,YPT,93,906,KAH,2
06,LKE,YQJ,93,906,KAH,15
06,LKE,YTG,93,906,KAH,4
06,LKE,YWH,93,906,KAH,1974
06,LKE,ZNA,93,906,KAH,62
06,LRD,SAL,74,118,XP,738
06,LRD,SLP,74,148,MQ,27
06,MBS,YYZ,43,936,13Q,5
06,MCI,BZZ,64,493,02Q,212
06,MCI,CUN,64,148,AM,1060
06,MCI,CUN,64,148,F9,1051
06,MCI,CUN,64,148,UA,155
06,MCI,YYZ,64,936,YX,187
06,MCI,YYZ,64,936,ZX,2380
06,MCO,ACA,33,148,AM,134
06,MCO,AUA,33,277,FL,1657
06,MCO,BCN,33,482,AA,370
06,MCO,BOG,33,327,AV,7093
06,MCO,BOG,33,327,B6,10863
06,MCO,CUN,33,148,B6,7255
06,MCO,CUN,33,148,DL,1332
06,MCO,DUB,33,441,EI,6256
06,MCO,FRA,33,429,LH,18433
06,MCO,GLA,33,493,MT,5860
06,MCO,GLA,33,493,VS,6047
06,MCO,GRU,33,316,JJ,21681
06,MCO,GUA,33,127,UA,147
06,MCO,KIN,33,243,BW,1877
06,MCO,LGW,33,493,BA,23373
06,MCO,LGW,33,493,VS,34454
06,MCO,LHR,33,493,BA,270
06,MCO,MAD,33,482,0RQ,7
06,MCO,MAN,33,493,MT,7138
06,MCO,MAN,33,493,VS,28516
06,MCO,MBJ,33,243,B6,7663
06,MCO,MBJ,33,243,FL,5878
06,MCO,MBJ,33,243,US,83
06,MCO,MEX,33,148,AM,10185
06,MCO,MEX,33,148,Y4,3462
06,MCO,MHH,33,204,3M,1609
06,MCO,MID,33,148,5D,85
06,MCO,NAS,33,204,B6,5087
06,MCO,NAS,33,204,UP,7472
06,MCO,OSL,33,465,MT,325
06,MCO,POS,33,280,BW,2306
06,MCO,PTY,33,162,CM,27089
06,MCO,PUJ,33,224,B6,142
06,MCO,SAL,33,118,TA,2524
06,MCO,SDQ,33,224,B6,5299
06,MCO,SDQ,33,224,G3,7292
06,MCO,SJO,33,110,B6,7586
06,MCO,SKB,33,275,AA,126
06,MCO,YUL,33,941,AC,178
06,MCO,YUL,33,941,RV,10780
06,MCO,YUL,33,941,TS,2166
06,MCO,YYC,33,916,WS,969
06,MCO,YYZ,33,936,AA,139
06,MCO,YYZ,33,936,RV,19757
06,MCO,YYZ,33,936,TS,1528
06,MCO,YYZ,33,936,WG,213
06,MCO,YYZ,33,936,WS,13580
06,MDT,YYZ,23,936,ZX,1116
06,MDW,BJX,41,148,Y4,2104
06,MDW,CUN,41,148,FL,9192
06,MDW,GDL,41,148,Y4,7863
06,MDW,MBJ,41,243,FL,4409
06,MDW,MLM,41,148,Y4,5725
06,MDW,PUJ,41,224,FL,5775
06,MDW,YTZ,41,936,PD,15896
06,MDW,YYZ,41,936,UA,56
06,MDW,ZCL,41,148,Y4,2181
06,MEM,CUN,54,148,AM,1159
06,MFE,MTY,74,148,EV,81
06,MHT,YOW,14,936,QK,17
06,MIA,AMS,33,461,02Q,505
06,MIA,AMS,33,461,OR,1878
06,MIA,ANU,33,206,AA,7753
06,MIA,ASU,33,365,AA,3484
06,MIA,AUA,33,277,AA,14200
06,MIA,AUA,33,277,PY,2171
06,MIA,BAQ,33,327,AV,6769
06,MIA,BCN,33,482,5Y,305
06,MIA,BCN,33,482,AA,10437
06,MIA,BDA,33,207,AA,5279
06,MIA,BEL,33,316,JJ,2570
06,MIA,BGI,33,205,AA,17778
06,MIA,BLA,33,388,9V,7055
06,MIA,BOG,33,327,4C,11994
06,MIA,BOG,33,327,AA,25531
06,MIA,BOG,33,327,AV,25606
06,MIA,BRU,33,409,TB,3729
06,MIA,BSB,33,316,AA,8556
06,MIA,BSB,33,316,JJ,6262
06,MIA,BZE,33,106,AA,11168
06,MIA,CCS,33,388,AA,19550
06,MIA,CCS,33,388,LA,2577
06,MIA,CCS,33,388,S3,34642
06,MIA,CDG,33,427,AA,11024
06,MIA,CDG,33,427,AF,18805
06,MIA,CDG,33,427,SE,5774
06,MIA,CFG,33,219,MQ,256
06,MIA,CFG,33,219,SY,2308
06,MIA,CLO,33,327,AA,7865
06,MIA,CLO,33,327,AV,7337
06,MIA,CMW,33,219,09Q,1269
06,MIA,CMW,33,219,AA,1163
06,MIA,CMW,33,219,FCQ,876
06,MIA,CMW,33,219,SY,742
06,MIA,CNF,33,316,AA,10478
06,MIA,CNF,33,316,JJ,4942
06,MIA,CTG,33,327,AV,5404
06,MIA,CUN,33,148,09Q,126
06,MIA,CUN,33,148,AA,42843
06,MIA,CUN,33,148,LA,130
06,MIA,CUR,33,262,7I,4784
06,MIA,CUR,33,262,AA,12997
06,MIA,CWB,33,316,AA,4085
06,MIA,CYB,33,233,KX,285
06,MIA,CZM,33,148,AA,1915
06,MIA,DOH,33,664,QR,5741
06,MIA,DUS,33,429,AB,13431
06,MIA,ELH,33,204,MQ,2337
06,MIA,EZE,33,303,4M,11664
06,MIA,EZE,33,303,AA,21509
06,MIA,EZE,33,303,AR,18521
06,MIA,FCO,33,450,AZ,12292
06,MIA,FDF,33,252,AA,876
06,MIA,FOR,33,316,JJ,1826
06,MIA,FPO,33,204,MQ,5259
06,MIA,FRA,33,429,LH,25535
06,MIA,GCM,33,233,AA,16786
06,MIA,GCM,33,233,GL,276
06,MIA,GCM,33,233,KX,9263
06,MIA,GCM,33,233,US,100
06,MIA,GEO,33,350,PY,1506
06,MIA,GGT,33,204,MQ,2851
06,MIA,GIG,33,316,5Y,161
06,MIA,GIG,33,316,AA,21315
06,MIA,GIG,33,316,JJ,10438
06,MIA,GND,33,273,AA,5622
06,MIA,GRU,33,316,AA,37753
06,MIA,GRU,33,316,JJ,37502
06,MIA,GRU,33,316,UA,233
06,MIA,GUA,33,127,AA,21672
06,MIA,GUA,33,127,K8,181
06,MIA,GUA,33,127,TA,2090
06,MIA,GYE,33,337,AA,19845
06,MIA,HAV,33,219,09Q,8324
06,MIA,HAV,33,219,AA,7143
06,MIA,HAV,33,219,B6,40
06,MIA,HAV,33,219,FCQ,7710
06,MIA,HAV,33,219,GL,140
06,MIA,HAV,33,219,K8,7520
06,MIA,HAV,33,219,SY,6940
06,MIA,HOG,33,219,09Q,873
06,MIA,HOG,33,219,AA,1728
06,MIA,HOG,33,219,K8,428
06,MIA,HOG,33,219,MQ,92
06,MIA,HOG,33,219,SY,76
06,MIA,KIN,33,243,AA,24381
06,MIA,KIN,33,243,B6,113
06,MIA,LHR,33,493,AA,27374
06,MIA,LHR,33,493,BA,32435
06,MIA,LHR,33,493,VS,14734
06,MIA,LIM,33,368,AA,20529
06,MIA,LIM,33,368,LP,25034
06,MIA,LIM,33,368,TQQ,9744
06,MIA,LIR,33,110,AA,6921
06,MIA,LIS,33,469,TP,10189
06,MIA,LPB,33,312,AA,4444
06,MIA,LRM,33,224,MQ,2193
06,MIA,MAD,33,482,AA,11295
06,MIA,MAD,33,482,IB,27853
06,MIA,MAO,33,316,AA,6341
06,MIA,MAO,33,316,JJ,6784
06,MIA,MAR,33,388,AA,5483
06,MIA,MBJ,33,243,AA,24884
06,MIA,MDE,33,327,AA,13762
06,MIA,MDE,33,327,AV,7372
06,MIA,MDZ,33,303,AA,185
06,MIA,MEX,33,148,4O,11092
06,MIA,MEX,33,148,AA,24061
06,MIA,MEX,33,148,AM,16320
06,MIA,MGA,33,153,AA,22457
06,MIA,MGA,33,153,TA,6342
06,MIA,MHH,33,204,MQ,2895
06,MIA,MID,33,148,5D,2164
06,MIA,MVD,33,385,AA,9049
06,MIA,MXP,33,450,AA,11491
06,MIA,MZO,33,219,09Q,80
06,MIA,MZO,33,219,K8,374
06,MIA,NAS,33,204,AA,605
06,MIA,NAS,33,204,AF,352
06,MIA,NAS,33,204,MQ,20548
06,MIA,NAS,33,204,UP,9977
06,MIA,PAP,33,238,AA,31765
06,MIA,PAP,33,238,AF,3570
06,MIA,PLS,33,281,AA,20341
06,MIA,POA,33,316,AA,4328
06,MIA,POP,33,224,AA,9264
06,MIA,POS,33,280,AA,18744
06,MIA,POS,33,280,BW,6000
06,MIA,PTP,33,235,AA,756
06,MIA,PTY,33,162,AA,17383
06,MIA,PTY,33,162,CM,36883
